DateTime,BatteryV,Microphone,TempC,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
2/5/2025 2:07,4.09,5,26.16,-0.0264,-0.0215,1.0331,0.14,-2.31,-1.12
2/5/2025 2:07,4.07,5,26.15,-0.0254,-0.0268,1.0336,0.07,-2.24,-0.63
2/5/2025 2:07,4.07,2,26.12,-0.0239,-0.0234,1.0341,0.14,-2.52,-0.77
2/5/2025 2:07,4.08,-3,26.12,-0.02,-0.0244,1.037,0.42,-1.96,-0.84
2/5/2025 2:07,4.07,0,26.14,-0.0288,-0.0254,1.0355,0.28,-2.38,-0.77
2/5/2025 2:07,4.08,10,26.21,-0.0259,-0.0264,1.0365,0.21,-2.31,-0.84
2/5/2025 2:07,4.05,-12,26.16,-0.0268,-0.0244,1.036,0.21,-2.31,-0.84
2/5/2025 2:07,4.05,0,26.11,-0.0293,-0.0239,1.036,0.14,-2.31,-0.84
2/5/2025 2:07,4.08,-3,26.13,-0.0254,-0.0234,1.0336,0.21,-2.38,-0.77
2/5/2025 2:08,4.08,-4,26.16,-0.0273,-0.0249,1.0346,0.35,-2.38,-0.7
2/5/2025 2:08,4.08,1,26.17,-0.0268,-0.0234,1.0375,-0.07,-2.17,-1.05
2/5/2025 2:08,4.08,16,26.16,-0.0278,-0.0249,1.0346,0.14,-2.52,-0.84
2/5/2025 2:08,4.08,-5,26.11,-0.021,-0.0127,1.0326,0.21,-2.31,-0.84
2/5/2025 2:08,4.11,7,26.11,-0.0278,-0.0254,1.037,0,-2.24,-0.7
2/5/2025 2:08,4.07,-5,26.09,-0.0264,-0.0278,1.035,0.28,-2.45,-0.77
2/5/2025 2:08,4.08,-10,26.09,-0.0244,-0.0254,1.0346,0.28,-2.45,-0.77
2/5/2025 2:08,4.11,3,26.11,-0.0268,-0.0264,1.0355,0.28,-2.24,-0.91
2/5/2025 2:08,4.06,-6,26.14,-0.0259,-0.0249,1.037,0.28,-2.52,-0.7
2/5/2025 2:08,4.05,20,26.14,-0.0283,-0.0254,1.0326,0.07,-2.24,-0.84
2/5/2025 2:08,4.08,-21,26.16,-0.0229,-0.0337,1.039,0.56,-2.03,-0.98
2/5/2025 2:08,4.07,-18,26.14,-0.0288,-0.0239,1.0307,0.49,-2.59,-0.42
2/5/2025 2:08,4.06,6,26.09,-0.0254,-0.0264,1.036,0.42,-2.38,-0.91
2/5/2025 2:08,4.06,10,26.12,-0.0268,-0.0259,1.0336,0.14,-2.38,-0.7
2/5/2025 2:08,4.07,-3,26.07,-0.0259,-0.0239,1.0336,0.49,-2.52,-0.84
2/5/2025 2:08,4.09,6,26.11,-0.0254,-0.0278,1.0341,0.07,-2.45,-0.7
2/5/2025 2:08,4.09,16,26.14,-0.0254,-0.022,1.0302,0.42,-2.38,-0.91
2/5/2025 2:08,4.08,-11,26.16,-0.022,-0.0249,1.0365,0,-2.24,-0.98
2/5/2025 2:08,4.09,-1,26.18,-0.0239,-0.0229,1.035,0.21,-2.38,-0.98
2/5/2025 2:08,4.06,10,26.18,-0.0239,-0.0229,1.0341,0.21,-2.31,-1.33
2/5/2025 2:08,4.07,8,26.15,-0.0259,-0.0288,1.036,0.49,-2.45,-1.05
2/5/2025 2:08,4.07,15,26.14,-0.0254,-0.021,1.0321,0.21,-2.38,-0.84
2/5/2025 2:08,4.09,2,26.17,-0.0283,-0.0234,1.035,0.21,-2.38,-0.84
2/5/2025 2:08,4.08,1,26.14,-0.0268,-0.0249,1.036,0.35,-2.45,-0.84
2/5/2025 2:08,4.05,3,26.16,-0.0278,-0.0244,1.0336,-0.14,-2.31,-0.91
2/5/2025 2:08,4.1,11,26.19,-0.0307,-0.0303,1.0365,0.21,-2.24,-1.19
2/5/2025 2:08,4.08,-1,26.14,-0.0259,-0.0278,1.0346,0,-2.38,-0.98
2/5/2025 2:08,4.08,7,26.19,-0.0264,-0.0239,1.0341,0.35,-2.45,-0.7
2/5/2025 2:08,4.06,14,26.19,-0.0264,-0.0249,1.0341,0.07,-2.31,-0.91
2/5/2025 2:08,4.08,-3,26.17,-0.0264,-0.0259,1.0341,0.07,-2.45,-0.84
2/5/2025 2:08,4.08,2,26.14,-0.0273,-0.0254,1.0355,0.07,-2.31,-0.91
2/5/2025 2:08,4.08,-19,26.17,-0.0268,-0.0254,1.0365,0.21,-2.45,-0.84
2/5/2025 2:08,4.08,-5,26.1,-0.0268,-0.0268,1.038,0.21,-2.38,-0.7
2/5/2025 2:08,4.07,-2,26.19,-0.0273,-0.0234,1.0321,0.28,-2.38,-1.05
2/5/2025 2:08,4.07,9,26.13,-0.0244,-0.0244,1.0355,0.14,-2.38,-0.91
2/5/2025 2:08,4.07,-7,26.14,-0.0244,-0.0239,1.0346,0.21,-2.38,-0.84
2/5/2025 2:08,4.08,-1,26.18,-0.0298,-0.0259,1.035,-0.07,-2.24,-1.05
2/5/2025 2:08,4.06,-15,26.12,-0.0268,-0.0273,1.0355,0.07,-2.24,-0.91
2/5/2025 2:08,4.07,-16,26.16,-0.0264,-0.0254,1.035,0.14,-2.52,-0.77
2/5/2025 2:08,4.07,13,26.16,-0.0268,-0.0259,1.0341,0.14,-2.38,-0.77
2/5/2025 2:08,4.08,-15,26.16,-0.0273,-0.0229,1.035,0.21,-2.38,-0.77
2/5/2025 2:08,4.08,11,26.09,-0.0264,-0.0273,1.0355,0.35,-2.24,-0.84
2/5/2025 2:08,4.07,4,26.12,-0.0283,-0.0244,1.0341,0.21,-2.38,-0.77
2/5/2025 2:08,4.1,5,26.14,-0.0259,-0.0278,1.0346,0.21,-2.45,-0.84
2/5/2025 2:08,4.09,-13,26.1,-0.0268,-0.0249,1.0341,0.14,-2.38,-0.84
2/5/2025 2:08,4.08,-8,26.15,-0.0307,-0.0278,1.0365,0.63,-2.45,-0.63
2/5/2025 2:08,4.05,7,26.15,-0.0283,-0.0249,1.0336,0.21,-2.52,-0.7
2/5/2025 2:08,4.06,10,26.18,-0.0254,-0.0268,1.037,0.07,-2.17,-0.98
2/5/2025 2:08,4.07,-7,26.2,-0.0317,-0.0239,1.0346,0.35,-2.45,-0.77
2/5/2025 2:09,4.06,21,26.16,-0.0254,-0.0244,1.036,0.14,-2.38,-0.84
2/5/2025 2:09,4.08,-9,26.23,-0.0244,-0.0259,1.0355,0.28,-2.24,-0.77
2/5/2025 2:09,4.06,9,26.19,-0.0254,-0.0264,1.0341,0.28,-2.24,-0.84
2/5/2025 2:09,4.1,-1,26.19,-0.0317,-0.0249,1.0336,0.07,-2.31,-0.84
2/5/2025 2:09,4.08,0,26.13,-0.0273,-0.0268,1.0321,0,-2.31,-0.98
2/5/2025 2:09,4.14,-4,26.16,-0.0264,-0.0273,1.0346,0.35,-2.38,-0.84
2/5/2025 2:09,4.07,-5,26.15,-0.0293,-0.0278,1.0336,0.42,-2.38,-0.7
2/5/2025 2:09,4.04,-2,26.16,-0.0288,-0.0254,1.0326,0.28,-2.45,-0.84
2/5/2025 2:09,4.08,16,26.16,-0.0376,-0.0229,1.0326,0.42,-2.24,-0.91
2/5/2025 2:09,4.09,3,26.16,-0.0298,-0.0244,1.0331,0.21,-2.24,-0.84
2/5/2025 2:09,4.06,11,26.16,-0.0268,-0.0244,1.0341,0.07,-2.24,-0.98
2/5/2025 2:09,4.09,-11,26.16,-0.0249,-0.0229,1.0355,0.07,-2.38,-0.91
2/5/2025 2:09,4.09,0,26.17,-0.0259,-0.0268,1.0336,0.42,-2.24,-0.98
2/5/2025 2:09,4.07,4,26.18,-0.0259,-0.0254,1.0341,0.07,-2.38,-0.91
2/5/2025 2:09,4.06,0,26.23,-0.0307,-0.0239,1.0346,0.28,-2.45,-0.77
2/5/2025 2:09,4.07,5,26.2,-0.0268,-0.0254,1.0341,0.35,-2.45,-0.7
2/5/2025 2:09,4.08,19,26.22,-0.0283,-0.0244,1.0365,0.35,-2.31,-0.77
2/5/2025 2:09,4.08,-8,26.19,-0.0254,-0.0239,1.036,0.14,-2.31,-0.84
2/5/2025 2:09,4.06,7,26.23,-0.0268,-0.0254,1.035,0.21,-2.38,-0.91
2/5/2025 2:09,4.06,4,26.17,-0.0273,-0.0254,1.0331,0.14,-2.24,-0.7
2/5/2025 2:09,4.08,11,26.21,-0.0264,-0.0283,1.0341,0.28,-2.31,-0.84
2/5/2025 2:09,4.07,11,26.2,-0.0283,-0.0273,1.0346,0.14,-2.31,-0.84
2/5/2025 2:09,4.08,6,26.2,-0.0268,-0.0234,1.0365,0.28,-2.31,-0.84
2/5/2025 2:09,4.05,4,26.16,-0.0264,-0.0254,1.0346,0.42,-2.52,-0.7
2/5/2025 2:09,4.05,-14,26.22,-0.0254,-0.0259,1.0346,0.21,-2.24,-0.91
2/5/2025 2:09,4.08,0,26.18,-0.0288,-0.0244,1.0341,0.49,-2.45,-0.84
2/5/2025 2:09,4.1,7,26.19,-0.0283,-0.0259,1.0341,-0.07,-2.24,-0.98
2/5/2025 2:09,4.08,-11,26.22,-0.0273,-0.0264,1.0346,-0.07,-2.38,-0.77
2/5/2025 2:09,4.08,-4,26.22,-0.0283,-0.0268,1.0331,0.07,-2.38,-0.7
2/5/2025 2:09,4.07,0,26.22,-0.0264,-0.0259,1.036,0,-2.31,-0.91
2/5/2025 2:09,4.06,-11,26.18,-0.0264,-0.0249,1.0336,0.07,-2.31,-0.91
2/5/2025 2:09,4.09,5,26.19,-0.0273,-0.0254,1.0346,0.35,-2.45,-0.84
2/5/2025 2:09,4.06,-6,26.21,-0.0283,-0.0273,1.0336,-0.14,-2.24,-0.98
2/5/2025 2:09,4.06,14,26.18,-0.0273,-0.0239,1.0375,0.28,-2.38,-0.91
2/5/2025 2:09,4.07,-12,26.2,-0.0288,-0.0273,1.0336,0.07,-2.31,-0.98
2/5/2025 2:09,4.08,-4,26.21,-0.0264,-0.0239,1.0336,-0.14,-2.31,-0.7
2/5/2025 2:09,4.05,6,26.21,-0.0249,-0.0254,1.035,0.14,-2.38,-0.77
2/5/2025 2:09,4.06,5,26.22,-0.0278,-0.0259,1.0365,0.14,-2.45,-0.77
2/5/2025 2:09,4.05,8,26.21,-0.0254,-0.0254,1.0346,-0.07,-2.17,-0.98
2/5/2025 2:09,4.07,7,26.22,-0.0288,-0.0249,1.0331,0.35,-2.38,-0.84
2/5/2025 2:09,4.09,17,26.21,-0.0264,-0.0244,1.037,0.14,-2.31,-0.7
2/5/2025 2:09,4.07,-38,26.24,-0.0254,-0.0254,1.0331,0.21,-2.31,-0.84
2/5/2025 2:09,4.09,-9,26.18,-0.0268,-0.0249,1.0341,0,-2.17,-0.84
2/5/2025 2:09,4.08,-8,26.22,-0.0278,-0.0268,1.0346,0.28,-2.38,-0.84
2/5/2025 2:09,4.07,-2,26.2,-0.0273,-0.0244,1.0365,0.49,-2.45,-0.56
2/5/2025 2:09,4.07,-15,26.2,-0.0317,-0.0259,1.0341,0.21,-2.45,-0.63
2/5/2025 2:09,4.07,35,26.28,-0.0288,-0.0259,1.0365,0.28,-2.38,-0.77
2/5/2025 2:09,4.05,-16,26.21,-0.0268,-0.0249,1.0336,0.14,-2.31,-0.63
2/5/2025 2:09,4.05,-19,26.16,-0.0249,-0.0264,1.035,17.85,-2.31,-0.84
2/5/2025 2:10,4.1,-3,26.19,-0.0244,-0.0264,1.0355,0.21,-2.38,-0.84
2/5/2025 2:10,4.1,-14,26.23,-0.022,-0.0249,1.036,0.56,-2.45,-1.12
2/5/2025 2:10,4.08,0,26.21,-0.0264,-0.0259,1.036,0,-2.31,-0.84
2/5/2025 2:10,4.06,-2,26.24,-0.0268,-0.0249,1.035,0.49,-2.45,-0.63
2/5/2025 2:10,4.08,-1,26.23,-0.0264,-0.0268,1.0355,0.14,-2.17,-0.91
2/5/2025 2:10,4.17,-5,26.19,-0.0312,-0.0288,1.0365,0.28,-2.38,-0.7
2/5/2025 2:10,4.1,2,26.22,-0.0273,-0.0239,1.0341,0.14,-2.24,-0.7
2/5/2025 2:10,4.09,-4,26.27,-0.0268,-0.0278,1.0341,0.35,-2.38,-0.77
2/5/2025 2:10,4.09,-2,26.23,-0.0288,-0.0249,1.0336,0.28,-2.38,-0.91
2/5/2025 2:10,4.07,3,26.2,-0.0303,-0.0244,1.035,0.07,-2.38,-1.05
2/5/2025 2:10,4.08,9,26.24,-0.0298,-0.0254,1.036,0.28,-2.31,-0.91
2/5/2025 2:10,4.08,2,26.27,-0.0268,-0.0254,1.036,-0.07,-2.38,-0.77
2/5/2025 2:10,4.1,5,26.22,-0.0264,-0.0264,1.0355,0.07,-2.45,-1.05
2/5/2025 2:10,4.07,6,26.25,-0.0264,-0.0244,1.0336,-0.07,-2.24,-0.84
2/5/2025 2:10,4.07,-1,26.23,-0.0244,-0.0234,1.0346,-0.07,-2.52,-0.77
2/5/2025 2:10,4.06,10,26.25,-0.0264,-0.0249,1.037,0.14,-2.24,-1.12
2/5/2025 2:10,4.07,-13,26.2,-0.0273,-0.0273,1.0336,0.21,-2.45,-0.77
2/5/2025 2:10,4.09,-6,26.27,-0.0307,-0.0254,1.0336,0.07,-2.38,-0.77
2/5/2025 2:10,4.08,5,26.28,-0.0288,-0.0244,1.0321,0.28,-2.45,-0.7
2/5/2025 2:10,4.07,4,26.22,-0.0288,-0.0293,1.0346,0.07,-2.24,-0.91
2/5/2025 2:10,4.06,-2,26.24,-0.0264,-0.0249,1.0336,0.07,-2.31,-0.91
2/5/2025 2:10,4.07,-5,26.21,-0.0317,-0.0264,1.0355,0.49,-2.59,-0.77
2/5/2025 2:10,4.08,-7,26.27,-0.0273,-0.0239,1.036,0.21,-2.45,-0.63
2/5/2025 2:10,4.1,-6,26.23,-0.0278,-0.0244,1.0355,-0.14,-2.24,-0.91
2/5/2025 2:10,4.08,-7,26.21,-0.0264,-0.022,1.0336,0.07,-2.45,-0.91
2/5/2025 2:10,4.06,-3,26.21,-0.0278,-0.0249,1.0336,0.07,-2.38,-0.77
2/5/2025 2:10,4.06,6,26.21,-0.0264,-0.0259,1.0341,0,-2.38,-0.84
2/5/2025 2:10,4.12,-8,26.26,-0.0259,-0.0254,1.0331,0.49,-2.52,-0.56
2/5/2025 2:10,4.05,-4,26.21,-0.0298,-0.0254,1.0346,0.14,-2.38,-0.91
2/5/2025 2:10,4.08,2,26.22,-0.0278,-0.0244,1.0355,-0.07,-2.24,-0.77
2/5/2025 2:10,4.07,-8,26.22,-0.0351,-0.0268,1.0316,0.28,-2.66,-0.84
2/5/2025 2:10,4.08,-4,26.23,-0.0268,-0.0273,1.0365,-17.92,-2.24,-0.91
2/5/2025 2:10,4.08,16,26.22,-0.0307,-0.0288,1.0346,-17.85,-2.1,-0.84
2/5/2025 2:10,4.05,35,26.22,-0.0298,-0.02,1.0414,0.14,-2.45,-0.7
2/5/2025 2:10,4.08,6,26.27,-0.0415,-0.0312,1.0394,0.28,-2.31,-0.49
2/5/2025 2:10,4.08,-9,26.23,-0.0278,-0.0264,1.0336,0.07,-2.45,-0.91
2/5/2025 2:10,4.09,-6,26.24,-0.0273,-0.0259,1.0336,0.35,-2.24,-0.7
2/5/2025 2:10,4.07,4,26.22,-0.0268,-0.0229,1.0365,0.14,-2.38,-0.91
2/5/2025 2:10,4.09,-5,26.23,-0.0278,-0.0239,1.0355,0.14,-2.38,-0.7
2/5/2025 2:10,4.06,10,26.22,-0.0254,-0.0234,1.035,0.14,-2.31,-0.98
2/5/2025 2:10,4.06,-10,26.23,-0.0317,-0.0239,1.0336,0,-2.31,-0.91
2/5/2025 2:10,4.09,-7,26.18,-0.0264,-0.0259,1.0341,0.14,-2.31,-0.84
2/5/2025 2:10,4.06,-4,26.18,-0.0249,-0.0249,1.0346,0.28,-2.31,-0.77
2/5/2025 2:10,4.07,-11,26.18,-0.0249,-0.0259,1.036,0.14,-2.24,-1.12
2/5/2025 2:10,4.09,0,26.24,-0.0317,-0.0254,1.0341,0.14,-2.31,-1.12
2/5/2025 2:10,4.05,4,26.18,-0.0361,-0.0303,1.035,0.07,-2.38,-0.56
2/5/2025 2:10,4.09,-14,26.23,-0.0259,-0.0254,1.0346,0,-2.31,-0.77
2/5/2025 2:10,4.09,12,26.2,-0.0249,-0.0239,1.0346,-0.21,-2.24,-1.12
2/5/2025 2:10,4.06,-2,26.21,-0.0288,-0.0268,1.037,0,-2.45,-0.77
2/5/2025 2:11,4.07,-1,26.23,-0.0264,-0.0239,1.0355,0.28,-2.45,-0.84
2/5/2025 2:11,4.06,6,26.18,-0.0278,-0.0254,1.0346,0.35,-2.45,-0.84
2/5/2025 2:11,4.06,3,26.12,-0.0259,-0.0254,1.0355,0.28,-2.45,-0.56
2/5/2025 2:11,4.09,-12,26.2,-0.0288,-0.0259,1.036,0,-2.24,-0.91
2/5/2025 2:11,4.09,5,26.2,-0.0264,-0.0244,1.036,0.28,-2.24,-0.77
2/5/2025 2:11,4.06,13,26.21,-0.0293,-0.0244,1.035,0,-2.17,-1.05
2/5/2025 2:11,4.08,-4,26.16,-0.0293,-0.0239,1.0331,0.35,-2.24,-1.12
2/5/2025 2:11,4.05,1,26.14,-0.0288,-0.0264,1.035,0.35,-2.38,-0.63
2/5/2025 2:11,4.06,10,26.18,-0.0273,-0.0249,1.036,0.14,-2.31,-0.77
2/5/2025 2:11,4.08,8,26.22,-0.0254,-0.0249,1.0336,0.42,-2.38,-0.98
2/5/2025 2:11,4.04,-7,26.16,-0.0278,-0.0224,1.0321,0,-2.31,-0.91
2/5/2025 2:11,4.05,11,26.23,-0.0298,-0.0259,1.0326,0.21,-2.38,-0.7
2/5/2025 2:11,4.07,-2,26.17,-0.0293,-0.0254,1.0346,-0.35,-2.1,-0.84
2/5/2025 2:11,4.06,-3,26.2,-0.0273,-0.0264,1.0355,0.28,-2.38,-0.77
2/5/2025 2:11,4.09,-20,26.21,-0.0337,-0.0264,1.035,0.14,-2.03,-0.56
2/5/2025 2:11,4.06,-12,26.21,-0.0268,-0.0239,1.0336,0.21,-2.38,-0.77
2/5/2025 2:11,4.07,-16,26.18,-0.0254,-0.0268,1.035,0,-2.38,-0.84
2/5/2025 2:11,4.08,11,26.2,-0.0259,-0.0244,1.035,0.21,-2.38,-0.77
2/5/2025 2:11,4.08,5,26.18,-0.0288,-0.0264,1.0346,0.35,-2.38,-0.77
2/5/2025 2:11,4.08,12,26.23,-0.0268,-0.0254,1.0336,0.14,-2.38,-0.91
2/5/2025 2:11,4.07,11,26.25,-0.0249,-0.0268,1.0346,0.28,-2.31,-0.77
2/5/2025 2:11,4.08,-12,26.21,-0.0283,-0.0249,1.036,0.28,-2.38,-0.56
2/5/2025 2:11,4.07,5,26.24,-0.0264,-0.0249,1.0341,0.14,-2.24,-0.98
2/5/2025 2:11,4.05,0,26.2,-0.0259,-0.0239,1.0365,0.35,-2.38,-0.91
2/5/2025 2:11,4.08,11,26.2,-0.0278,-0.0254,1.0326,0.28,-2.52,-0.56
2/5/2025 2:11,4.07,57,26.17,-0.0278,-0.0268,1.0355,0.21,-2.38,-0.77
2/5/2025 2:11,4.07,1,26.18,-0.0268,-0.0249,1.035,0.14,-2.24,-0.77
2/5/2025 2:11,4.08,16,26.19,-0.0283,-0.0254,1.0365,0.21,-2.38,-0.84
2/5/2025 2:11,4.09,-23,26.24,-0.0244,-0.0234,1.0336,0.42,-2.45,-0.77
2/5/2025 2:11,4.06,-21,26.23,-0.0293,-0.0268,1.0336,0.28,-2.45,-0.77
2/5/2025 2:11,4.05,0,26.19,-0.0254,-0.0234,1.0346,0.07,-2.03,-0.84
2/5/2025 2:11,4.06,8,26.22,-0.0254,-0.0268,1.0326,0.49,-2.45,-0.98
2/5/2025 2:11,4.09,31,26.15,-0.0293,-0.0239,1.0326,0.42,-2.45,-0.7
2/5/2025 2:11,4.08,-8,26.21,-0.0283,-0.0244,1.0346,0.14,-2.24,-0.77
2/5/2025 2:11,4.07,-6,26.21,-0.0293,-0.0259,1.0336,0.21,-2.24,-0.77
2/5/2025 2:11,4.09,2,26.22,-0.0288,-0.0268,1.0341,-0.21,-2.24,-1.12
2/5/2025 2:11,4.09,12,26.26,-0.0264,-0.0239,1.0316,0,-2.24,-0.77
2/5/2025 2:11,4.06,1,26.21,-0.0288,-0.0264,1.035,-0.07,-2.45,-0.77
2/5/2025 2:11,4.05,-10,26.18,-0.0273,-0.0283,1.0336,0.49,-2.59,-0.77
2/5/2025 2:11,4.05,5,26.21,-0.0293,-0.0273,1.0346,-0.21,-2.24,-0.84
2/5/2025 2:11,4.06,-50,26.18,-0.0312,-0.0259,1.0336,0,-2.31,-0.84
2/5/2025 2:11,4.07,28,26.21,-0.0283,-0.0244,1.0346,0.14,-2.31,-0.7
2/5/2025 2:11,4.04,-10,26.25,-0.0254,-0.0254,1.0346,0.14,-2.31,-0.84
2/5/2025 2:11,4.09,13,26.21,-0.0268,-0.0273,1.035,0.14,-2.31,-0.91
2/5/2025 2:11,4.07,-8,26.19,-0.0288,-0.0259,1.035,-0.07,-2.24,-0.98
2/5/2025 2:11,4.08,-3,26.22,-0.0268,-0.0244,1.0341,0.21,-2.38,-0.84
2/5/2025 2:11,4.08,2,26.22,-0.0288,-0.0249,1.0341,0.28,-2.31,-0.84
2/5/2025 2:11,4.09,-9,26.25,-0.0273,-0.0264,1.0336,0.14,-2.38,-0.77
2/5/2025 2:11,4.08,7,26.22,-0.0303,-0.022,1.0341,0.28,-2.38,-0.91
2/5/2025 2:12,4.08,-9,26.21,-0.0293,-0.0278,1.0355,0.07,-2.24,-0.77
2/5/2025 2:12,4.08,-14,26.17,-0.0293,-0.0249,1.0355,0.28,-2.31,-0.77
2/5/2025 2:12,4.07,3,26.23,-0.0268,-0.0273,1.0365,0.28,-2.17,-0.77
2/5/2025 2:12,4.06,5,26.21,-0.0268,-0.0259,1.0336,0.28,-2.31,-0.84
2/5/2025 2:12,4.07,5,26.18,-0.0293,-0.0303,1.036,0.21,-2.31,-0.77
2/5/2025 2:12,4.08,-19,26.16,-0.0278,-0.0278,1.0346,0,-2.24,-1.05
2/5/2025 2:12,4.07,3,26.19,-0.0293,-0.0239,1.0355,0,-2.17,-0.84
2/5/2025 2:12,4.09,-6,26.19,-0.0298,-0.021,1.0326,-0.07,-2.24,-0.77
2/5/2025 2:12,4.08,7,26.19,-0.0283,-0.0249,1.0331,0.28,-2.31,-0.77
2/5/2025 2:12,4.05,0,26.2,-0.0278,-0.0264,1.0365,0.28,-2.38,-0.91
2/5/2025 2:12,4.06,-11,26.17,-0.0312,-0.0249,1.035,0.14,-2.52,-0.7
2/5/2025 2:12,4.05,8,26.21,-0.0322,-0.0229,1.0316,0.14,-2.38,-0.98
2/5/2025 2:12,4.07,5,26.18,-0.0288,-0.0249,1.0326,0.28,-2.31,-0.7
2/5/2025 2:12,4.07,20,26.2,-0.0259,-0.0254,1.0331,0.07,-2.31,-0.77
2/5/2025 2:12,4.06,2,26.13,-0.0273,-0.0264,1.035,0.28,-2.24,-0.91
2/5/2025 2:12,4.07,-5,26.17,-0.0278,-0.0249,1.0341,0.14,-2.31,-1.12
2/5/2025 2:12,4.06,-9,26.16,-0.0307,-0.0254,1.0336,0.56,-2.52,-0.49
2/5/2025 2:12,4.08,1,26.21,-0.0273,-0.0268,1.0336,17.85,-2.31,-0.84
2/5/2025 2:12,4.06,-49,26.19,-0.0293,-0.0273,1.0346,0.28,-2.38,-0.84
2/5/2025 2:12,4.09,5,26.21,-0.02,-0.0278,1.0355,0.35,-2.1,-1.12
2/5/2025 2:12,4.09,7,26.16,-0.0307,-0.0259,1.0341,0.14,-2.31,-0.84
2/5/2025 2:12,4.06,-1,26.17,-0.0283,-0.0259,1.0375,0.28,-2.38,-0.91
2/5/2025 2:12,4.08,10,26.19,-0.0234,-0.0273,1.0346,0.35,-2.17,-0.77
2/5/2025 2:12,4.08,15,26.2,-0.0283,-0.0288,1.0341,0.14,-2.31,-0.84
2/5/2025 2:12,4.1,-7,26.2,-0.0273,-0.0273,1.0355,0.07,-2.24,-0.7
2/5/2025 2:12,4.09,6,26.23,-0.0278,-0.0264,1.0346,0.14,-2.31,-0.98
2/5/2025 2:12,4.1,-9,26.19,-0.0244,-0.0249,1.0355,0.07,-2.31,-0.91
2/5/2025 2:12,4.08,2,26.19,-0.0264,-0.0259,1.0346,0.14,-2.24,-0.91
2/5/2025 2:12,4.08,-9,26.22,-0.0288,-0.0259,1.0346,0.35,-2.45,-0.77
2/5/2025 2:12,4.08,-3,26.2,-0.0273,-0.0249,1.035,0.07,-2.31,-0.91
2/5/2025 2:12,4.09,-1,26.2,-0.0283,-0.0268,1.037,0.21,-2.38,-0.91
2/5/2025 2:12,4.07,-2,26.21,-0.0278,-0.0288,1.0346,0.14,-2.31,-0.84
2/5/2025 2:12,4.09,7,26.26,-0.0288,-0.0264,1.0341,0.14,-2.24,-0.77
2/5/2025 2:12,4.07,3,26.23,-0.0283,-0.0249,1.0336,0.28,-2.38,-0.84
2/5/2025 2:12,4.09,-13,26.27,-0.0278,-0.0273,1.036,0.14,-2.38,-0.84
2/5/2025 2:12,4.08,5,26.19,-0.0264,-0.0249,1.035,0.21,-2.31,-0.84
2/5/2025 2:12,4.09,2,26.19,-0.0249,-0.0298,1.0341,0.07,-2.24,-0.7
2/5/2025 2:12,4.09,-15,26.25,-0.0264,-0.0244,1.0355,0,-2.24,-0.98
2/5/2025 2:12,4.09,-6,26.2,-0.0288,-0.0283,1.0355,0.07,-2.31,-0.91
2/5/2025 2:12,4.07,-2,26.21,-0.0259,-0.0249,1.0336,0.21,-2.31,-0.91
2/5/2025 2:12,4.07,-2,26.22,-0.0264,-0.0268,1.0346,0.07,-2.38,-0.84
2/5/2025 2:01,4.06,0,26.25,-0.0278,-0.0293,1.036,-0.07,-2.24,-0.84
2/5/2025 2:01,4.07,42,26.23,-0.0288,-0.0283,1.036,0.49,-2.59,-0.91
2/5/2025 2:01,4.07,-41,26.26,-0.0268,-0.0307,1.0341,0.42,-2.1,-1.05
2/5/2025 2:01,4.07,-15,26.27,-0.0239,-0.0264,1.036,0.21,-2.38,-0.84
2/5/2025 2:01,4.06,13,26.29,-0.0264,-0.0249,1.0341,0.28,-2.66,-1.19
2/5/2025 2:01,4.08,-5,26.29,-0.0249,-0.0244,1.0326,0.21,-2.31,-0.7
2/5/2025 2:01,4.09,-42,26.3,-0.02,-0.0249,1.0365,0.28,-2.45,-0.84
2/5/2025 2:01,4.05,-4,26.35,-0.0254,-0.0239,1.0346,0.35,-2.31,-0.98
2/5/2025 2:01,4.07,-20,26.26,-0.0259,-0.0224,1.0316,0,-2.24,-0.7
2/5/2025 2:01,4.06,-4,26.25,-0.0239,-0.0215,1.0326,0.07,-2.31,-1.12
2/5/2025 2:01,4.08,17,26.29,-0.0264,-0.0224,1.0346,0.28,-2.38,-0.7
2/5/2025 2:01,4.1,-15,26.26,-0.0254,-0.0278,1.0375,0.07,-2.24,-0.84
2/5/2025 2:01,4.08,-8,26.29,-0.0268,-0.0264,1.0341,0.07,-2.31,-0.91
2/5/2025 2:01,4.08,-36,26.25,-0.0249,-0.0254,1.0365,0.28,-2.31,-0.91
2/5/2025 2:01,4.07,-20,26.25,-0.0239,-0.0278,1.0346,0.35,-2.38,-0.7
2/5/2025 2:01,4.08,1,26.29,-0.0264,-0.0259,1.0355,0.42,-2.38,-0.84
2/5/2025 2:02,4.09,11,26.27,-0.0273,-0.0264,1.035,0.28,-2.24,-0.77
2/5/2025 2:02,4.09,-31,26.28,-0.0273,-0.0278,1.0346,0.07,-2.45,-0.77
2/5/2025 2:02,4.08,7,26.27,-0.0268,-0.0224,1.036,0.21,-2.31,-0.91
2/5/2025 2:02,4.09,3,26.29,-0.0224,-0.0293,1.0331,0,-2.24,-0.84
2/5/2025 2:02,4.07,-1,26.3,-0.0298,-0.0239,1.0331,0.21,-2.45,-0.77
